,ID,incidence,product_cat,product_cat1,product_cat2,brand_1,brand_2,brand_3,quant_1,quant_2,quant_3,total_quantity,item_price_1,item_price_2,item_price_3,total price,creation_hour,creation_week,creation_day,dest_long,dest_lat,zip_code,population_denisty,median_household_income,sex,distance,DOB_year,age,Settlement_size,Labels,Segment K-means PCA,creation_time
99,P11072410,1,Tincture,Vapes,Vapes,Sira Naturals Top-Shelf,Entourage,Cresco Labs ,2,1,1,4,120.0,55.0,70.0,245.00,8,5,4,-71.125096,42.459223,1890.0,3546.0,131000.0,1.0,22.649,1981.0,41.0,1.0,Standard,2.0,2021-02-04
100,P11149896,1,Flower,Edibles,No info,Sira Naturals Limited Release,Double Baked,,4,1,0,5,280.0,24.0,0.0,258.40,19,5,3,-71.129676,42.457029,1890.0,3546.0,131000.0,1.0,0.68585,1989.0,33.0,1.0,Standard,2.0,2021-02-03
101,P11115873,1,Pre-rolls,Pre-rolls,Flower,Origyn,Sira Naturals,Sira Naturals Limited Release,1,1,1,3,25.0,25.0,60.0,250.00,12,5,3,-71.027656,42.29655,2171.0,7215.0,64812.0,1.0,8.0447,1990.0,32.0,0.0,Well-Off,1.0,2021-02-03
102,P11195396,1,Merchandise,Concentrate,Flower,Sira Naturals,253,Sira Naturals Limited Release,1,1,2,4,14.0,50.0,120.0,294.87,8,5,4,-71.060041,42.295187,2122.0,11554.0,50192.0,1.0,5.3571,1996.0,26.0,1.0,Well-Off,1.0,2021-02-04
103,P11061013,1,No info,No info,No info,Sira Naturals,,,0,0,0,0,0.0,0.0,0.0,,16,5,4,-71.1788487,42.4229883,2476.0,7897.0,95305.0,0.0,7.2393,1965.0,57.0,0.0,Standard,2.0,2021-02-04
104,P11173130,1,Concentrate,Concentrate,Concentrate,Sira Naturals,253,253,1,1,1,3,60.0,60.0,80.0,200.00,8,5,4,-71.1668602,42.4183747,2476.0,7897.0,95305.0,1.0,1.5886,1995.0,27.0,0.0,Standard,2.0,2021-02-04
105,p11157814,1,Merchandise,Pre-rolls,Pre-rolls,Grav Labs,AMP,Sira Naturals Prerolls,1,1,1,3,10.0,60.0,15.0,150.62,8,5,4,-71.0697174,42.2871448,2124.0,15913.0,48841.0,0.0,1.4632,1990.0,32.0,2.0,Well-Off,1.0,2021-02-04
106,p11089710,1,Flower,Flower,Concentrate,,Sira Naturals Top-Shelf,Cresco ,2,1,1,4,120.0,50.0,55.0,446.16,14,5,3,-71.1380978,42.3808387,2138.0,13251.0,75446.0,0.0,6.9394,1957.0,65.0,1.0,Well-Off,1.0,2021-02-03
107,P11189287,1,Flower,No info,No info,253,Root 90,,2,2,0,4,120.0,100.0,0.0,220.00,9,5,3,-71.074091,42.303097,2121.0,14884.0,28238.0,0.0,2.2346,1966.0,56.0,1.0,Well-Off,1.0,2021-02-03
108,p11136140,1,Edibles,Edibles,No info,NonMed,Betty's Eddies,,1,2,0,3,140.0,120.0,0.0,260.00,9,5,3,-71.039271,42.336747,2127.0,15744.0,68724.0,0.0,1.1324,1954.0,68.0,1.0,Well-Off,1.0,2021-02-03
109,P11172741,1,Vapes,Vapes,No info,Sira Naturals Limited Release,Origyn,,2,1,0,3,110.0,65.0,0.0,175.00,8,5,4,-71.032931,42.334977,2127.0,15744.0,68724.0,1.0,7.0503,1986.0,36.0,1.0,Well-Off,1.0,2021-02-04
110,P11104821,1,Flower,Vapes,Vapes,Sira Naturals Limited Release,Entourage,Entourage,1,1,1,3,70.0,65.0,65.0,274.37,13,5,3,-71.051241,42.337177,2127.0,15744.0,68724.0,1.0,0.073529,1992.0,30.0,1.0,Well-Off,1.0,2021-02-03
111,P11119803,1,Pre-rolls,Pre-rolls,Edibles,Chroma,AMP,Wicked Sour,1,1,1,3,15.0,15.0,30.0,160.00,12,5,3,-71.0554178,42.3397188,2127.0,15744.0,68724.0,1.0,0.0,1993.0,29.0,1.0,Well-Off,1.0,2021-02-03
112,p11097654,1,Edibles,Edibles,Edibles,Entourage,Mindy's Edibles,Wicked Sour,1,1,1,3,90.0,20.0,60.0,315.00,15,5,4,-71.1145422,42.34845,2446.0,22772.0,78814.0,1.0,6.7323,1975.0,47.0,1.0,Well-Off,1.0,2021-02-04
113,p11125395,1,Tincture,Vapes,Vapes,Nantucket Nuggets,Entourage,253,2,1,1,4,90.0,100.0,60.0,250.00,9,5,4,-71.106411,42.324137,2130.0,10618.0,75730.0,1.0,4.093,1965.0,57.0,1.0,Well-Off,1.0,2021-02-04
114,P11184075,1,Edibles,Pre-rolls,Pre-rolls,Nature's Heritage,Sira Naturals,Sira Naturals,1,1,1,3,90.0,25.0,25.0,236.37,8,5,5,-71.065225,42.284412,2124.0,15913.0,48841.0,0.0,8.3192,1992.0,30.0,2.0,Well-Off,1.0,2021-02-05
115,p11171258,1,Flower,Flower,Flower,Chroma,253,253,1,1,1,3,55.0,55.0,55.0,165.00,14,5,3,-71.0121446,42.2953972,2171.0,7215.0,64812.0,1.0,6.164,1993.0,29.0,0.0,Well-Off,1.0,2021-02-03
116,P11022252,1,Flower,Vapes,Flower,Farm to Fam,Entourage,Sira Naturals Limited Release,4,1,1,6,280.0,40.0,60.0,380.00,8,5,5,-71.025089,42.272966,2171.0,7215.0,64812.0,0.0,3.8523,1975.0,47.0,0.0,Well-Off,1.0,2021-02-05
117,P11155398,1,No info,No info,No info,Chroma,,,0,0,0,0,0.0,0.0,0.0,,9,5,5,-71.117809,42.381717,2138.0,13251.0,75446.0,0.0,2.1943,1995.0,27.0,1.0,Well-Off,1.0,2021-02-05
118,P11184886,1,Tincture,Flower,Flower,The Heirloom Collective,Sira Naturals Limited Release,Sira Naturals Limited Release,1,1,1,3,45.0,60.0,60.0,225.25,8,5,4,-70.9958928,42.2471546,2169.0,6137.0,58669.0,0.0,4.4271,1979.0,43.0,2.0,Well-Off,1.0,2021-02-04
119,P11206517,1,Flower,Pre-rolls,Edibles,Sira Naturals,Resinate,Wicked Sour,1,1,2,4,70.0,9.0,120.0,199.00,18,5,4,-71.1019825,42.3770642,2143.0,15945.0,68440.0,1.0,2.5473,1988.0,34.0,1.0,Well-Off,1.0,2021-02-04
120,P11069718,1,Flower,Vapes,No info,,Entourage,,2,1,0,3,140.0,65.0,0.0,205.00,15,5,4,-71.109961,42.361399,2139.0,23355.0,71745.0,0.0,2.8517,1993.0,29.0,1.0,Well-Off,1.0,2021-02-04
121,P11172755,1,Tincture,Tincture,Vapes,Farm to Fam,Sira Naturals,Entourage,2,1,1,4,120.0,120.0,40.0,280.00,12,5,4,-71.206074,42.176119,2062.0,2761.0,75957.0,0.0,23.406,1970.0,52.0,1.0,Working Professional,0.0,2021-02-04
122,P11085644,1,Flower,Edibles,Edibles,Nantucket Nuggets,Kalm Fusion,Chroma,2,1,1,4,120.0,40.0,140.0,300.00,9,5,4,-71.096548,42.36965,2139.0,23355.0,71745.0,1.0,2.3731,1987.0,35.0,1.0,Well-Off,1.0,2021-02-04
123,P11193584,1,Edibles,No info,No info,Nantucket Nuggets,,,3,0,0,3,180.0,0.0,0.0,180.00,14,5,4,-71.0518989,42.3651916,2113.0,68665.0,66636.0,1.0,5.1048,1995.0,27.0,0.0,Well-Off,1.0,2021-02-04
124,P11171995,1,Flower,Concentrate,No info,Sira Naturals,Cresco ,,2,1,0,3,140.0,55.0,0.0,195.00,10,5,3,-71.1443178,42.2513631,2136.0,6207.0,58890.0,0.0,14.077,1988.0,34.0,1.0,Working Professional,0.0,2021-02-03
125,P11144439,1,Flower,No info,No info,Origyn,,,9,0,0,9,630.0,0.0,0.0,630.00,19,5,4,-71.0293,42.402807,2150.0,15907.0,47291.0,1.0,10.525,1956.0,66.0,1.0,Well-Off,1.0,2021-02-04
126,P11144693,1,Flower,Flower,Concentrate,Wicked Sour,Sira Naturals,Cresco ,1,1,1,3,70.0,70.0,55.0,203.50,16,5,4,-71.138061,42.291817,2131.0,11505.0,66735.0,0.0,5.7804,1986.0,36.0,1.0,Well-Off,1.0,2021-02-04
127,P11209997,1,Flower,Flower,Beverages,,253,Cresco ,1,1,1,3,60.0,55.0,55.0,225.00,12,5,4,-70.9496413,42.4864355,1904.0,4027.0,80903.0,0.0,15.986,1991.0,31.0,0.0,Well-Off,1.0,2021-02-04
128,P11050036,1,No info,No info,No info,Nantucket Nuggets,,,0,0,0,0,0.0,0.0,0.0,,9,5,5,-71.3167682,42.3108094,2482.0,2449.0,135089.0,0.0,17.978,1978.0,44.0,0.0,Standard,2.0,2021-02-05
129,P11135805,1,Edibles,Flower,Flower,Sira Naturals,Sira Naturals Limited Release,Sira Naturals Limited Release,1,1,1,3,140.0,60.0,60.0,221.00,8,5,5,-71.4118235,42.3644987,1776.0,729.0,170924.0,1.0,15.141,1957.0,65.0,0.0,Standard,2.0,2021-02-05
130,P11207249,1,Flower,Flower,Pre-rolls,,Sira Naturals Limited Release,AMP,2,1,1,4,120.0,60.0,60.0,270.00,13,5,4,-70.983672,42.473673,1905.0,7094.0,42490.0,1.0,4.5932,1969.0,53.0,1.0,Well-Off,1.0,2021-02-04
131,P11178156,1,Flower,Flower,No info,Nantucket Nuggets,Sira Naturals Limited Release,,4,1,0,5,280.0,60.0,0.0,340.00,10,5,4,-71.063269,42.457187,2176.0,5767.0,85704.0,0.0,9.6177,1976.0,46.0,1.0,Well-Off,1.0,2021-02-04
132,P11065165,1,Vapes,Flower,No info,Sira Naturals Limited Release,Sira Naturals Top-Shelf,,2,1,0,3,200.0,50.0,0.0,250.00,8,5,5,-71.11083,42.429147,2155.0,7072.0,73567.0,0.0,7.0419,1975.0,47.0,2.0,Well-Off,1.0,2021-02-05
133,P11193643,1,Flower,Flower,Flower,,253,Resinate,1,1,1,3,70.0,55.0,55.0,180.00,8,5,5,-71.237838,42.370439,2453.0,8279.0,67382.0,0.0,15.999,1994.0,28.0,1.0,Standard,2.0,2021-02-05
134,P11081202,1,Edibles,Flower,No info,Chroma,Sira Naturals Top-Shelf,,2,2,0,4,280.0,100.0,0.0,380.00,8,5,4,-71.187574,42.36228,2472.0,7942.0,87775.0,1.0,5.3864,1948.0,74.0,1.0,Standard,2.0,2021-02-04
135,P11104993,1,Pre-rolls,Pre-rolls,Pre-rolls,Sira Naturals Limited Release,Sira Naturals Prerolls,AMP,1,1,2,4,35.0,15.0,30.0,195.50,18,5,4,-71.1713796,42.4200224,2476.0,7897.0,95305.0,0.0,7.2893,1987.0,35.0,0.0,Standard,2.0,2021-02-04
136,P11169062,1,Tincture,Edibles,No info,Sira Naturals,Double Baked,,1,1,0,2,120.0,30.0,0.0,150.00,13,5,4,-71.1437598,42.4086613,2474.0,8620.0,87225.0,1.0,4.3031,1981.0,41.0,1.0,Standard,2.0,2021-02-04
137,P11037875,1,Vapes,Concentrate,Edibles,Entourage,NonMed,Incredibles,2,1,1,4,110.0,10.0,40.0,160.62,8,5,5,-71.1052116,42.416162,2155.0,7072.0,73567.0,1.0,4.3016,1973.0,49.0,2.0,Well-Off,1.0,2021-02-05
138,P11182981,1,Flower,Flower,Flower,Nantucket Nuggets,Nantucket Nuggets,253,1,1,1,3,70.0,70.0,55.0,195.00,19,5,4,-71.138865,42.393115,2140.0,15262.0,71908.0,0.0,7.4061,1999.0,23.0,0.0,Well-Off,1.0,2021-02-04
139,P11091948,1,Edibles,Vapes,No info,Chroma,Entourage,,1,1,0,2,140.0,100.0,0.0,240.00,13,5,4,-71.091444,42.41978,2155.0,7072.0,73567.0,1.0,1.8088,1968.0,54.0,2.0,Well-Off,1.0,2021-02-04
140,P11207737,1,Flower,Flower,Flower,Curaleaf,253,Curaleaf,1,1,1,3,50.0,55.0,55.0,160.00,17,5,4,-71.109084,42.407197,2155.0,7072.0,73567.0,0.0,3.6684,1990.0,32.0,2.0,Well-Off,1.0,2021-02-04
141,p11108061,1,Edibles,Edibles,Flower,Sira Naturals,Wicked Sour,Nantucket Nuggets,1,1,1,3,30.0,30.0,70.0,515.00,11,5,4,-71.10608,42.395754,2145.0,18225.0,55487.0,1.0,2.4333,1981.0,41.0,1.0,Well-Off,1.0,2021-02-04
142,p11161937,1,Flower,Flower,No info,Entourage,Sira Naturals,,2,2,0,4,120.0,140.0,0.0,260.00,8,5,6,-71.1218059,42.3926674,2140.0,15262.0,71908.0,1.0,0.40997,1950.0,72.0,0.0,Well-Off,1.0,2021-02-06
143,P11074558,0,Flower,Flower,No info,Nantucket Nuggets,Root 90,,1,2,0,3,70.0,140.0,0.0,210.00,10,5,5,-71.097466,42.369138,2139.0,23355.0,71745.0,0.0,3.6821,1957.0,65.0,1.0,Well-Off,1.0,2021-02-05
144,P11141570,1,Flower,Flower,Flower,Chroma,Sira Naturals,Sira Naturals Limited Release,1,1,1,3,60.0,70.0,60.0,260.00,12,5,5,-71.093739,42.346627,2215.0,34190.0,35659.0,0.0,3.4141,1998.0,24.0,1.0,Well-Off,1.0,2021-02-05
145,P11049053,1,Flower,Flower,No info,Sira Naturals Top-Shelf,Sira Naturals Limited Release,,2,2,0,4,120.0,120.0,0.0,240.00,12,5,5,-71.083534,42.338032,2118.0,24075.0,54152.0,0.0,2.0545,1949.0,73.0,1.0,Well-Off,1.0,2021-02-05
146,p11101822,1,Pre-rolls,Pre-rolls,Edibles,Wicked Sour,Ozone,Mindy's Edibles,2,5,1,8,120.0,75.0,30.0,225.00,14,5,5,-71.073229,42.338333,2118.0,24075.0,54152.0,1.0,1.6035,1959.0,63.0,1.0,Well-Off,1.0,2021-02-05
147,11100403,1,Flower,No info,No info,Sira Naturals Limited Release,,,3,0,0,3,210.0,0.0,0.0,210.00,10,5,5,-71.0802208,42.3517784,2116.0,32724.0,87653.0,1.0,1.9708,1966.0,56.0,1.0,Well-Off,1.0,2021-02-05
148,P11081171,1,Edibles,No info,No info,Nantucket Nuggets,,,2,0,0,2,280.0,0.0,0.0,224.00,10,5,5,-71.073164,42.370067,2141.0,18612.0,64326.0,0.0,3.2319,1984.0,38.0,0.0,Well-Off,1.0,2021-02-05
149,P11151422,1,Tincture,Edibles,No info,Sira Naturals Limited Release,Mindy's Edibles,,3,1,0,4,135.0,20.0,0.0,155.00,13,5,5,-71.078504,42.3706722,2141.0,18612.0,64326.0,1.0,0.68833,1942.0,80.0,0.0,Well-Off,1.0,2021-02-05
150,p11045210,1,Vapes,Edibles,Edibles,Sira Naturals Limited Release,Double Baked,Double Baked,4,1,1,6,240.0,30.0,30.0,480.01,8,5,6,-71.0526553,42.3750453,2129.0,12192.0,86346.0,0.0,2.9771,1984.0,38.0,0.0,Well-Off,1.0,2021-02-06
151,P11150234,1,Beverages,Flower,Flower,AMP,Sira Naturals Limited Release,253,2,2,2,6,110.0,120.0,110.0,480.00,12,5,5,-71.065746,42.378724,2129.0,12192.0,86346.0,0.0,1.5783,1982.0,40.0,0.0,Well-Off,1.0,2021-02-05
152,P11167098,1,Flower,Flower,Flower,Nantucket Nuggets,Root 90,Root 90,5,1,1,7,350.0,70.0,50.0,595.00,8,5,6,-71.0848787,42.3879654,2145.0,18225.0,55487.0,0.0,2.753,1988.0,34.0,1.0,Well-Off,1.0,2021-02-06
153,P11172732,1,Flower,Flower,Vapes,,253,253,1,1,1,3,55.0,55.0,60.0,170.00,8,5,5,-71.06633,42.414219,2149.0,12128.0,49368.0,1.0,5.6083,1977.0,45.0,2.0,Well-Off,1.0,2021-02-05
154,P11169663,1,Concentrate,Flower,Flower,Chroma,Origyn,Origyn,1,1,1,3,70.0,60.0,60.0,250.00,12,5,5,-71.060253,42.415598,2149.0,12128.0,49368.0,0.0,0.66214,1967.0,55.0,2.0,Well-Off,1.0,2021-02-05
155,P11168879,1,Flower,Flower,Flower,Farm to Fam,Nantucket Nuggets,Root 90,1,1,1,3,60.0,70.0,50.0,180.00,16,5,5,-70.9697492,42.4580152,1905.0,7094.0,42490.0,0.0,11.445,1974.0,48.0,1.0,Well-Off,1.0,2021-02-05
156,,1,Concentrate,Concentrate,Flower,612 Studios,Origyn,Origyn,1,1,1,3,60.0,60.0,60.0,180.00,8,5,6,-71.0968542,42.5388487,1867.0,2411.0,105524.0,1.0,20.845,1990.0,32.0,1.0,Standard,2.0,2021-02-06
157,P11064672,1,Concentrate,Concentrate,Concentrate,Cresco ,CAC,CAC,1,1,1,3,70.0,60.0,60.0,405.00,8,5,6,-71.0899588,42.5657812,1864.0,1133.0,110852.0,1.0,4.2853,1977.0,45.0,0.0,Standard,2.0,2021-02-06
158,P11083721,1,Edibles,Edibles,Edibles,Sira Naturals,Betty's Eddies,Betty's Eddies,1,1,1,3,20.0,20.0,30.0,200.00,8,5,6,-71.10584,42.478622,2180.0,3561.0,76127.0,0.0,14.129,1954.0,68.0,1.0,Well-Off,1.0,2021-02-06
159,P11205932,1,Flower,Flower,Edibles,Curaleaf,Sira Naturals,Incredibles,1,1,1,3,100.0,70.0,30.0,230.00,15,5,5,-71.136156,42.336947,2445.0,7945.0,102087.0,0.0,10.186,1994.0,28.0,1.0,Standard,2.0,2021-02-05
160,P11108887,1,Flower,Flower,Flower,Origyn,Nantucket Nuggets,Sira Naturals Limited Release,1,1,2,4,55.0,70.0,120.0,369.75,8,5,5,-71.123267,42.478028,1801.0,3075.0,75138.0,0.0,3.9007,1960.0,62.0,1.0,Well-Off,1.0,2021-02-05
161,P11093058,1,Flower,Pre-rolls,Pre-rolls,Sira Naturals Limited Release,Curaleaf,AMP,8,1,1,10,400.0,15.0,15.0,445.00,10,5,5,-71.1412542,42.4875941,1801.0,3075.0,75138.0,0.0,2.4803,1987.0,35.0,1.0,Well-Off,1.0,2021-02-05
162,P11173581,1,Edibles,Edibles,Edibles,Origyn,Betty's Eddies,Betty's Eddies,1,2,1,4,30.0,40.0,20.0,190.00,9,5,5,-71.1160251,42.3085118,2130.0,10618.0,75730.0,1.0,5.1282,1986.0,36.0,1.0,Well-Off,1.0,2021-02-05
163,P11080064,1,Flower,Flower,Pre-rolls,Origyn,Nantucket Nuggets,Sira Naturals,1,1,1,3,60.0,70.0,25.0,155.00,13,5,5,-71.1343412,42.2865073,2131.0,11505.0,66735.0,0.0,3.3767,1986.0,36.0,1.0,Well-Off,1.0,2021-02-05
164,P11108121,1,Flower,Flower,Edibles,Betty's Eddies,Sira Naturals Limited Release,Mindy's Edibles,2,1,1,4,120.0,60.0,30.0,210.00,18,5,4,-71.1570432,42.3942003,2138.0,13251.0,75446.0,0.0,26.87,1986.0,36.0,1.0,Working Professional,0.0,2021-02-04
165,p11054796,1,Pre-rolls,Pre-rolls,Edibles,Entourage,Sira Naturals,Wicked Sour,3,1,1,5,75.0,25.0,50.0,150.00,14,5,5,-71.0760198,42.2941949,2124.0,15913.0,48841.0,1.0,6.5566,1980.0,42.0,2.0,Well-Off,1.0,2021-02-05
166,C11048969,1,Vapes,Vapes,No info,The Heirloom Collective,Cresco ,,3,1,0,4,165.0,70.0,0.0,235.00,8,5,6,-71.1768321,42.3686196,2472.0,7942.0,87775.0,1.0,4.6477,1980.0,42.0,1.0,Standard,2.0,2021-02-06
167,P11123093,1,Flower,Flower,Edibles,Sira Naturals Top-Shelf,Sira Naturals,Mindy's Edibles,4,4,1,9,200.0,280.0,20.0,500.00,10,5,5,-71.0580178,42.2887148,2124.0,15913.0,48841.0,1.0,2.873,1952.0,70.0,2.0,Well-Off,1.0,2021-02-05
168,p11194008,1,Flower,Vapes,Flower,Incredibles,Cresco Labs ,Sira Naturals,1,1,1,3,70.0,35.0,65.0,170.00,8,5,6,-71.187834,42.3551,2458.0,6059.0,95216.0,1.0,2.5779,1986.0,36.0,0.0,Standard,2.0,2021-02-06
169,p11190573,1,Flower,Flower,Pre-rolls,Sira Naturals Limited Release,253,AMP,1,1,1,3,55.0,55.0,15.0,155.00,8,5,6,-71.0588999,42.2854462,2124.0,15913.0,48841.0,1.0,0.64243,1990.0,32.0,2.0,Well-Off,1.0,2021-02-06
170,P11093758,1,Flower,Flower,Flower,Sira Naturals Limited Release,Nature's Heritage,Root 90,1,1,1,3,70.0,70.0,70.0,280.00,8,5,5,-71.106281,42.384709,2143.0,15945.0,68440.0,0.0,9.559,1987.0,35.0,1.0,Well-Off,1.0,2021-02-05
171,P11035102,1,Edibles,Flower,Edibles,Sira Naturals,Sira Naturals Limited Release,Cannatini,1,2,2,5,60.0,120.0,60.0,240.00,8,5,6,-71.057215,42.204825,2368.0,3192.0,62152.0,1.0,10.869,1987.0,35.0,1.0,Working Professional,0.0,2021-02-06
172,P11204172,1,Vapes,Vapes,No info,Entourage,Entourage,NonMed,1,1,1,3,55.0,65.0,5.0,195.31,10,5,5,-71.107753,42.38887,2143.0,15945.0,68440.0,1.0,0.75114,1998.0,24.0,1.0,Well-Off,1.0,2021-02-05
173,P11104961,1,Flower,Flower,No info,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,,4,4,0,8,200.0,200.0,0.0,400.00,9,5,5,-71.103163,42.395467,2145.0,18225.0,55487.0,1.0,1.0345,1988.0,34.0,1.0,Well-Off,1.0,2021-02-05
174,P11069455,0,Edibles,No info,No info,Nantucket Nuggets,,,4,0,0,4,200.0,0.0,0.0,200.00,17,5,5,-71.1031199,42.3966812,2145.0,18225.0,55487.0,0.0,0.0098608,1951.0,71.0,1.0,Well-Off,1.0,2021-02-05
175,P11169615,1,Concentrate,Concentrate,Concentrate,253,Origyn,253,1,1,2,4,70.0,70.0,160.0,450.00,8,5,6,-71.086058,42.144659,2072.0,1678.0,74262.0,1.0,11.224,1974.0,48.0,1.0,Working Professional,0.0,2021-02-06
176,P11069493,1,Flower,Tincture,Flower,Sira Naturals,Sira Naturals,Curaleaf,1,1,1,3,55.0,60.0,55.0,280.00,13,5,5,-71.127243,42.405922,2144.0,22082.0,78380.0,1.0,2.5367,1960.0,62.0,1.0,Well-Off,1.0,2021-02-05
177,P11088692,1,Flower,Pre-rolls,Edibles,Wicked Sour,Sira Naturals,Kalm Fusion,2,4,1,7,140.0,100.0,40.0,280.00,11,5,5,-71.105267,42.121333,2072.0,1678.0,74262.0,1.0,3.7055,1983.0,39.0,1.0,Working Professional,0.0,2021-02-05
178,P11069455,1,No info,No info,No info,Entourage,,,0,0,0,0,0.0,0.0,0.0,,17,5,6,-71.1031199,42.3966812,2145.0,18225.0,55487.0,0.0,2.649,1951.0,71.0,1.0,Well-Off,1.0,2021-02-06
179,11145311,1,Pre-rolls,Pre-rolls,Edibles,Sira Naturals Top-Shelf,AMP,Berkshire Roots,1,1,1,3,35.0,60.0,60.0,205.00,11,5,5,-71.2080907,42.1768807,2062.0,2761.0,75957.0,0.0,13.517,1977.0,45.0,1.0,Working Professional,0.0,2021-02-05
180,p11088972,1,Pre-rolls,Flower,Flower,Curaleaf,Sira Naturals Top-Shelf,253,1,2,1,4,15.0,100.0,55.0,373.00,19,5,5,-71.4206945,42.2591036,1702.0,4598.0,53944.0,1.0,29.486,1973.0,49.0,1.0,Working Professional,0.0,2021-02-05
181,P11145387,1,Flower,Flower,Flower,,Sira Naturals Reserve,Origyn,1,1,1,3,55.0,55.0,60.0,230.00,12,5,4,-71.4075096,42.3085267,1701.0,1841.0,86994.0,1.0,6.399,1983.0,39.0,1.0,Working Professional,0.0,2021-02-04
182,P11139791,1,Flower,Flower,No info,Origyn,The Heirloom Collective,,4,8,0,12,280.0,440.0,0.0,720.00,19,5,5,-71.327507,42.312395,2482.0,2449.0,135089.0,1.0,9.9168,1970.0,52.0,0.0,Standard,2.0,2021-02-05
183,P11060302,1,Edibles,Edibles,Tincture,The Heirloom Collective,Betty's Eddies,Farm to Fam,1,1,1,3,60.0,30.0,45.0,160.62,13,5,6,-71.094993,42.390988,2145.0,18225.0,55487.0,1.0,3.3607,1983.0,39.0,1.0,Well-Off,1.0,2021-02-06
184,11187217,1,Tincture,Vapes,Vapes,Nantucket Nuggets,Entourage,Entourage,1,2,2,5,60.0,200.0,200.0,500.00,16,5,6,-71.4166011,42.4473607,1742.0,725.0,135217.0,1.0,27.031,1984.0,38.0,0.0,Standard,2.0,2021-02-06
185,P11179833,1,Vapes,Vapes,Pre-rolls,,Cresco ,Curaleaf,3,1,1,5,210.0,70.0,15.0,325.00,15,5,6,-71.0805126,42.3688478,2141.0,18612.0,64326.0,0.0,3.3031,1991.0,31.0,0.0,Well-Off,1.0,2021-02-06
186,P11074558,1,No info,No info,No info,Curaleaf,,,0,0,0,0,0.0,0.0,0.0,,19,5,6,-71.097466,42.369138,2139.0,23355.0,71745.0,0.0,2.0683,1957.0,65.0,1.0,Well-Off,1.0,2021-02-06
187,P11193603,1,Flower,No info,No info,AMP,,,4,0,0,4,280.0,0.0,0.0,280.00,14,5,6,-71.1440676,42.3410134,2135.0,16236.0,48687.0,0.0,6.1074,1991.0,31.0,2.0,Well-Off,1.0,2021-02-06
188,p11188837,1,Edibles,Edibles,No info,253,Chroma,,1,1,0,2,90.0,90.0,0.0,180.00,14,5,6,-71.250039,42.370432,2453.0,8279.0,67382.0,0.0,23.797,1976.0,46.0,1.0,Standard,2.0,2021-02-06
189,P11199245,1,Flower,Concentrate,Tincture,Nantucket Nuggets,Cresco ,Sira Naturals,2,1,1,4,110.0,55.0,60.0,234.03,11,5,6,-71.2053863,42.3275404,2459.0,3815.0,133801.0,1.0,7.2859,1981.0,41.0,0.0,Standard,2.0,2021-02-06
190,P11177541,1,Flower,Flower,Concentrate,Wicked Sour,Cresco ,Origyn,1,1,1,3,55.0,55.0,70.0,220.00,17,5,6,-71.104351,42.342837,2215.0,34190.0,35659.0,1.0,4.2265,1980.0,42.0,1.0,Well-Off,1.0,2021-02-06
191,P11047637,1,Flower,Flower,Flower,Sira Naturals,Sira Naturals Limited Release,Sira Naturals Reserve,2,2,2,6,120.0,120.0,110.0,475.00,9,5,6,-71.2121484,42.3144942,2461.0,4853.0,122283.0,1.0,2.5864,1978.0,44.0,0.0,Standard,2.0,2021-02-06
192,11171049,1,Merchandise,No info,No info,Cresco ,High Hemp,High Hemp,1,1,1,3,14.0,2.0,2.0,153.87,8,5,6,-71.0546518,42.3346681,2127.0,15744.0,68724.0,0.0,7.1198,1992.0,30.0,1.0,Well-Off,1.0,2021-02-06
193,p1102027,1,Flower,Vapes,Vapes,,Entourage,Origyn,1,1,2,4,65.0,100.0,130.0,450.00,14,5,6,-71.349834,42.257294,1760.0,2214.0,95328.0,1.0,17.821,1985.0,37.0,1.0,Working Professional,0.0,2021-02-06
194,P11199699,1,Flower,Flower,Edibles,Sira Naturals,Sira Naturals Top-Shelf,Double Baked,1,1,1,3,55.0,50.0,30.0,165.00,17,5,6,-71.05539,42.365631,2113.0,68665.0,66636.0,1.0,4.492,1984.0,38.0,0.0,Well-Off,1.0,2021-02-06
195,P11207479,1,No info,No info,No info,,,,0,0,0,0,0.0,0.0,0.0,,10,5,5,-71.061941,42.380167,2129.0,12192.0,86346.0,1.0,2.7452,1979.0,43.0,0.0,Well-Off,1.0,2021-02-05
196,p11016767,1,Vapes,Vapes,Concentrate,Chroma,Entourage,Origyn,3,3,2,8,195.0,195.0,140.0,600.00,8,5,7,-71.050601,42.407759,2149.0,12128.0,49368.0,1.0,5.0802,1972.0,50.0,2.0,Well-Off,1.0,2021-02-07
197,P11168049,1,Concentrate,Flower,Edibles,Sira Naturals Reserve,Nantucket Nuggets,Wicked Sour,1,1,1,3,60.0,70.0,60.0,161.50,19,5,6,-71.205764,42.176014,2062.0,2761.0,75957.0,0.0,22.079,1976.0,46.0,1.0,Working Professional,0.0,2021-02-06
198,P11143672,1,Flower,Flower,Flower,253,253,Nature's Heritage,1,1,1,3,60.0,55.0,55.0,170.00,8,5,7,-71.1370069,42.1347612,2072.0,1678.0,74262.0,0.0,9.9518,1965.0,57.0,1.0,Working Professional,0.0,2021-02-07
